image_path,ph,N,P,K,rainfall,temp,lat,lon,crop_label
eurosat/2750/SeaLake/SeaLake_1699.jpg,6.2,7,43,24,1951,22.3,35.07,68.9,SeaLake
eurosat/2750/SeaLake/SeaLake_17.jpg,6.1,1,14,31,1140,24.6,19.35,95.6,SeaLake
eurosat/2750/SeaLake/SeaLake_170.jpg,7.2,2,45,13,2373,32.3,11.35,71.09,SeaLake
eurosat/2750/SeaLake/SeaLake_1700.jpg,6.7,10,34,27,2004,15.4,17.55,86.04,SeaLake
eurosat/2750/SeaLake/SeaLake_1701.jpg,6.9,8,27,35,1099,19.2,17.56,86.64,SeaLake
eurosat/2750/SeaLake/SeaLake_1702.jpg,7.2,3,32,24,1436,24.8,24.83,91.68,SeaLake
eurosat/2750/SeaLake/SeaLake_1703.jpg,6.2,8,42,40,2860,17.5,18.85,70.43,SeaLake
eurosat/2750/SeaLake/SeaLake_1704.jpg,7.0,9,27,18,2915,23.9,18.72,84.24,SeaLake
eurosat/2750/SeaLake/SeaLake_1705.jpg,7.1,6,40,18,1627,30.7,18.31,94.22,SeaLake
eurosat/2750/SeaLake/SeaLake_1706.jpg,6.5,0,43,27,2687,17.5,20.58,72.57,SeaLake
eurosat/2750/SeaLake/SeaLake_1707.jpg,7.2,9,39,11,2212,18.2,35.65,88.05,SeaLake
eurosat/2750/SeaLake/SeaLake_1708.jpg,7.4,4,33,26,1111,22.1,32.64,71.73,SeaLake
eurosat/2750/SeaLake/SeaLake_1709.jpg,6.4,4,28,42,1105,31.1,14.23,87.54,SeaLake
eurosat/2750/SeaLake/SeaLake_171.jpg,7.2,2,33,18,1118,29.0,32.08,88.0,SeaLake
eurosat/2750/SeaLake/SeaLake_1710.jpg,5.5,8,28,37,2470,23.3,8.7,75.47,SeaLake
eurosat/2750/SeaLake/SeaLake_1711.jpg,6.2,9,43,38,2689,31.0,32.2,85.69,SeaLake
eurosat/2750/SeaLake/SeaLake_1712.jpg,6.3,4,50,34,1748,22.0,21.31,73.15,SeaLake
eurosat/2750/SeaLake/SeaLake_1713.jpg,5.7,1,11,10,1831,17.8,23.48,78.0,SeaLake
eurosat/2750/SeaLake/SeaLake_1714.jpg,6.4,10,49,22,2951,20.9,34.96,83.66,SeaLake
eurosat/2750/SeaLake/SeaLake_1715.jpg,6.5,0,29,37,1186,15.9,12.01,88.52,SeaLake
eurosat/2750/SeaLake/SeaLake_1716.jpg,5.9,9,37,48,2958,16.6,23.6,86.24,SeaLake
eurosat/2750/SeaLake/SeaLake_1717.jpg,7.0,5,16,34,1928,30.3,21.47,87.6,SeaLake
eurosat/2750/SeaLake/SeaLake_1718.jpg,7.4,7,45,21,1184,31.4,17.13,69.45,SeaLake
eurosat/2750/SeaLake/SeaLake_1719.jpg,6.1,2,27,10,1743,30.8,22.26,72.94,SeaLake
eurosat/2750/SeaLake/SeaLake_172.jpg,7.3,3,40,19,2801,30.0,14.08,93.67,SeaLake
eurosat/2750/SeaLake/SeaLake_1720.jpg,7.5,6,25,24,1448,22.1,21.0,71.38,SeaLake
eurosat/2750/SeaLake/SeaLake_1721.jpg,7.3,2,31,27,1750,32.2,31.53,77.4,SeaLake
eurosat/2750/SeaLake/SeaLake_1722.jpg,6.3,5,24,40,2650,26.4,27.42,73.97,SeaLake
eurosat/2750/SeaLake/SeaLake_1723.jpg,6.9,4,13,40,1147,17.4,15.26,89.53,SeaLake
eurosat/2750/SeaLake/SeaLake_1724.jpg,5.7,6,18,39,1046,17.5,25.24,90.06,SeaLake
eurosat/2750/SeaLake/SeaLake_1725.jpg,5.9,1,32,16,1535,19.6,17.25,69.14,SeaLake
eurosat/2750/SeaLake/SeaLake_1726.jpg,6.3,9,46,43,2990,21.4,30.63,75.64,SeaLake
eurosat/2750/SeaLake/SeaLake_1727.jpg,6.9,10,41,44,1011,32.1,25.65,80.36,SeaLake
eurosat/2750/SeaLake/SeaLake_1728.jpg,6.5,3,49,42,2772,23.9,17.98,83.45,SeaLake
eurosat/2750/SeaLake/SeaLake_1729.jpg,7.2,9,42,33,2645,24.5,16.01,70.43,SeaLake
eurosat/2750/SeaLake/SeaLake_173.jpg,6.6,8,10,22,2269,22.4,36.67,96.36,SeaLake
eurosat/2750/SeaLake/SeaLake_1730.jpg,7.5,5,35,47,1370,28.7,30.51,68.42,SeaLake
eurosat/2750/SeaLake/SeaLake_1731.jpg,7.5,9,44,31,1216,21.7,23.54,83.76,SeaLake
eurosat/2750/SeaLake/SeaLake_1732.jpg,6.8,0,18,30,2673,21.1,12.97,87.02,SeaLake
eurosat/2750/SeaLake/SeaLake_1733.jpg,7.1,9,49,20,1023,25.2,28.23,74.57,SeaLake
eurosat/2750/SeaLake/SeaLake_1734.jpg,7.4,4,39,37,2035,22.0,30.12,78.01,SeaLake
eurosat/2750/SeaLake/SeaLake_1735.jpg,5.9,10,34,43,1935,29.1,18.2,91.95,SeaLake
eurosat/2750/SeaLake/SeaLake_1736.jpg,7.3,10,22,47,2769,33.6,19.21,86.65,SeaLake
eurosat/2750/SeaLake/SeaLake_1737.jpg,6.0,10,12,16,2995,21.0,9.52,87.18,SeaLake
eurosat/2750/SeaLake/SeaLake_1738.jpg,6.8,6,20,28,2081,20.0,26.57,83.28,SeaLake
eurosat/2750/SeaLake/SeaLake_1739.jpg,6.7,6,26,20,2258,31.5,10.94,76.8,SeaLake
eurosat/2750/SeaLake/SeaLake_174.jpg,6.3,9,36,21,2359,26.7,18.98,96.06,SeaLake
eurosat/2750/SeaLake/SeaLake_1740.jpg,7.4,0,38,24,2734,20.3,20.86,68.75,SeaLake
eurosat/2750/SeaLake/SeaLake_1741.jpg,7.3,9,26,39,2295,27.1,25.77,85.19,SeaLake
eurosat/2750/SeaLake/SeaLake_1742.jpg,6.2,4,44,35,2393,33.4,35.29,91.86,SeaLake
eurosat/2750/SeaLake/SeaLake_1743.jpg,6.4,3,15,41,2379,29.3,26.21,74.31,SeaLake
eurosat/2750/SeaLake/SeaLake_1744.jpg,6.6,7,39,14,2367,33.4,30.85,71.55,SeaLake
eurosat/2750/SeaLake/SeaLake_1745.jpg,7.1,10,37,47,2818,25.2,20.11,74.68,SeaLake
eurosat/2750/SeaLake/SeaLake_1746.jpg,6.8,0,46,18,1826,32.8,11.53,94.87,SeaLake
eurosat/2750/SeaLake/SeaLake_1747.jpg,7.2,5,14,28,1620,22.3,34.04,91.71,SeaLake
eurosat/2750/SeaLake/SeaLake_1748.jpg,7.0,3,12,29,2755,28.6,25.9,86.4,SeaLake
eurosat/2750/SeaLake/SeaLake_1749.jpg,6.0,0,21,17,1211,34.3,17.89,83.31,SeaLake
eurosat/2750/SeaLake/SeaLake_175.jpg,6.4,6,10,47,1542,26.4,9.86,74.0,SeaLake
eurosat/2750/SeaLake/SeaLake_1750.jpg,6.6,9,50,47,1394,21.9,18.05,72.1,SeaLake
eurosat/2750/SeaLake/SeaLake_1751.jpg,7.0,1,11,43,2964,18.4,26.52,80.28,SeaLake
eurosat/2750/SeaLake/SeaLake_1752.jpg,7.4,2,19,50,1392,32.3,24.12,83.94,SeaLake
eurosat/2750/SeaLake/SeaLake_1753.jpg,7.2,2,34,38,2609,19.5,28.96,83.1,SeaLake
eurosat/2750/SeaLake/SeaLake_1754.jpg,7.0,7,47,45,2843,20.6,31.65,80.69,SeaLake
eurosat/2750/SeaLake/SeaLake_1755.jpg,5.7,10,35,42,2545,27.9,22.0,72.08,SeaLake
eurosat/2750/SeaLake/SeaLake_1756.jpg,5.8,9,44,16,2006,25.8,16.85,92.58,SeaLake
eurosat/2750/SeaLake/SeaLake_1757.jpg,5.9,5,28,29,2820,19.0,12.86,77.46,SeaLake
eurosat/2750/SeaLake/SeaLake_1758.jpg,5.7,10,34,15,1996,26.5,35.75,71.42,SeaLake
eurosat/2750/SeaLake/SeaLake_1759.jpg,6.0,0,32,13,1130,30.0,27.6,84.21,SeaLake
eurosat/2750/SeaLake/SeaLake_176.jpg,6.0,9,41,49,1713,31.7,21.87,82.93,SeaLake
eurosat/2750/SeaLake/SeaLake_1760.jpg,6.7,10,42,14,1984,28.9,25.0,68.57,SeaLake
eurosat/2750/SeaLake/SeaLake_1761.jpg,5.9,9,12,24,2110,27.4,22.14,90.04,SeaLake
eurosat/2750/SeaLake/SeaLake_1762.jpg,6.7,0,45,18,2292,32.8,32.26,69.66,SeaLake
eurosat/2750/SeaLake/SeaLake_1763.jpg,6.3,4,34,24,2119,35.0,30.96,96.75,SeaLake
eurosat/2750/SeaLake/SeaLake_1764.jpg,7.1,7,14,44,1755,29.2,22.28,81.05,SeaLake
eurosat/2750/SeaLake/SeaLake_1765.jpg,6.4,4,24,29,1032,18.5,15.38,72.37,SeaLake
eurosat/2750/SeaLake/SeaLake_1766.jpg,7.2,7,40,12,2067,25.7,15.8,71.48,SeaLake
eurosat/2750/SeaLake/SeaLake_1767.jpg,5.7,4,49,40,2078,29.3,34.14,88.18,SeaLake
eurosat/2750/SeaLake/SeaLake_1768.jpg,7.2,0,10,30,2038,34.3,15.24,91.2,SeaLake
eurosat/2750/SeaLake/SeaLake_1769.jpg,7.0,4,50,19,1876,21.2,13.62,94.64,SeaLake
eurosat/2750/SeaLake/SeaLake_177.jpg,7.2,0,28,12,1117,26.6,9.6,81.75,SeaLake
eurosat/2750/SeaLake/SeaLake_1770.jpg,7.1,4,33,36,1874,21.3,31.67,87.95,SeaLake
eurosat/2750/SeaLake/SeaLake_1771.jpg,6.4,10,35,43,2972,24.5,19.67,92.01,SeaLake
eurosat/2750/SeaLake/SeaLake_1772.jpg,6.7,7,29,29,2619,16.5,18.04,73.51,SeaLake
eurosat/2750/SeaLake/SeaLake_1773.jpg,5.8,10,47,24,1193,23.9,31.97,82.9,SeaLake
eurosat/2750/SeaLake/SeaLake_1774.jpg,5.5,8,14,27,1937,18.8,31.83,73.45,SeaLake
eurosat/2750/SeaLake/SeaLake_1775.jpg,7.5,4,21,37,2388,25.0,22.04,94.06,SeaLake
eurosat/2750/SeaLake/SeaLake_1776.jpg,6.9,5,21,46,1161,16.9,10.87,81.99,SeaLake
eurosat/2750/SeaLake/SeaLake_1777.jpg,7.5,6,28,14,2905,19.0,25.27,75.44,SeaLake
eurosat/2750/SeaLake/SeaLake_1778.jpg,7.3,9,25,19,1506,28.1,19.46,77.75,SeaLake
eurosat/2750/SeaLake/SeaLake_1779.jpg,6.0,1,32,41,1238,17.5,33.8,77.26,SeaLake
eurosat/2750/SeaLake/SeaLake_178.jpg,5.8,6,38,12,2413,32.0,31.52,76.73,SeaLake
eurosat/2750/SeaLake/SeaLake_1780.jpg,7.1,8,17,32,2407,23.1,10.31,95.83,SeaLake
eurosat/2750/SeaLake/SeaLake_1781.jpg,6.9,2,45,15,1858,32.6,18.47,86.21,SeaLake
eurosat/2750/SeaLake/SeaLake_1782.jpg,6.5,7,30,23,2523,20.2,26.35,73.46,SeaLake
eurosat/2750/SeaLake/SeaLake_1783.jpg,5.6,4,23,13,1343,16.7,21.87,87.1,SeaLake
eurosat/2750/SeaLake/SeaLake_1784.jpg,6.8,10,20,36,1209,20.6,17.19,77.14,SeaLake
eurosat/2750/SeaLake/SeaLake_1785.jpg,5.8,4,38,33,1529,32.4,16.61,72.72,SeaLake
eurosat/2750/SeaLake/SeaLake_1786.jpg,6.9,0,17,45,2482,16.2,31.39,68.39,SeaLake
eurosat/2750/SeaLake/SeaLake_1787.jpg,5.7,1,26,17,2044,27.6,28.36,73.26,SeaLake
eurosat/2750/SeaLake/SeaLake_1788.jpg,6.5,1,10,18,1687,29.0,28.92,78.17,SeaLake
eurosat/2750/SeaLake/SeaLake_1789.jpg,5.8,6,17,48,1788,20.7,17.08,94.13,SeaLake
eurosat/2750/SeaLake/SeaLake_179.jpg,5.6,10,21,35,2216,31.5,16.32,77.92,SeaLake
eurosat/2750/SeaLake/SeaLake_1790.jpg,6.9,4,12,31,1385,32.3,24.58,92.66,SeaLake
eurosat/2750/SeaLake/SeaLake_1791.jpg,7.4,8,11,30,2631,20.9,15.19,89.87,SeaLake
eurosat/2750/SeaLake/SeaLake_1792.jpg,6.8,4,22,48,1738,21.0,12.92,69.91,SeaLake
eurosat/2750/SeaLake/SeaLake_1793.jpg,6.8,8,25,42,2494,22.9,8.08,94.96,SeaLake
eurosat/2750/SeaLake/SeaLake_1794.jpg,6.1,4,33,33,2379,29.4,19.55,90.92,SeaLake
eurosat/2750/SeaLake/SeaLake_1795.jpg,7.2,4,11,46,2539,15.5,14.84,89.78,SeaLake
eurosat/2750/SeaLake/SeaLake_1796.jpg,6.4,1,40,16,1931,32.8,35.22,94.75,SeaLake
eurosat/2750/SeaLake/SeaLake_1797.jpg,5.7,5,39,23,1190,31.9,19.84,90.9,SeaLake
eurosat/2750/SeaLake/SeaLake_1798.jpg,6.5,3,17,38,1641,21.5,9.67,72.62,SeaLake
eurosat/2750/SeaLake/SeaLake_1799.jpg,6.7,10,31,44,1040,20.3,33.17,90.26,SeaLake
eurosat/2750/SeaLake/SeaLake_18.jpg,7.2,9,40,23,2870,17.3,8.01,77.73,SeaLake
eurosat/2750/SeaLake/SeaLake_180.jpg,6.8,7,46,28,1776,27.8,24.56,82.44,SeaLake
eurosat/2750/SeaLake/SeaLake_1800.jpg,5.8,1,29,27,1949,19.8,14.45,84.12,SeaLake
eurosat/2750/SeaLake/SeaLake_1801.jpg,5.9,1,24,33,1458,32.0,22.6,69.0,SeaLake
eurosat/2750/SeaLake/SeaLake_1802.jpg,6.4,9,24,47,1850,30.1,22.77,73.41,SeaLake
eurosat/2750/SeaLake/SeaLake_1803.jpg,7.4,5,21,13,2572,34.4,8.97,71.32,SeaLake
eurosat/2750/SeaLake/SeaLake_1804.jpg,6.8,0,48,13,1665,28.3,8.08,72.65,SeaLake
eurosat/2750/SeaLake/SeaLake_1805.jpg,7.4,2,35,12,1848,16.0,16.26,83.75,SeaLake
eurosat/2750/SeaLake/SeaLake_1806.jpg,5.9,1,16,43,2900,30.2,14.39,91.89,SeaLake
eurosat/2750/SeaLake/SeaLake_1807.jpg,5.9,7,25,33,1059,32.1,22.78,87.72,SeaLake
eurosat/2750/SeaLake/SeaLake_1808.jpg,7.1,8,34,29,2274,30.7,29.14,90.03,SeaLake
eurosat/2750/SeaLake/SeaLake_1809.jpg,5.8,10,33,31,1705,19.5,8.14,69.36,SeaLake
eurosat/2750/SeaLake/SeaLake_181.jpg,5.5,9,46,34,2796,19.9,22.04,87.6,SeaLake
eurosat/2750/SeaLake/SeaLake_1810.jpg,6.1,9,10,37,1543,32.0,19.09,85.37,SeaLake
eurosat/2750/SeaLake/SeaLake_1811.jpg,6.2,0,50,28,2868,18.3,13.91,69.93,SeaLake
eurosat/2750/SeaLake/SeaLake_1812.jpg,6.1,0,41,11,2830,16.7,15.65,91.76,SeaLake
eurosat/2750/SeaLake/SeaLake_1813.jpg,7.0,3,15,23,1127,25.9,24.12,69.96,SeaLake
eurosat/2750/SeaLake/SeaLake_1814.jpg,6.7,7,15,41,2674,28.0,27.35,69.93,SeaLake
eurosat/2750/SeaLake/SeaLake_1815.jpg,7.3,9,47,47,1007,16.5,35.88,89.88,SeaLake
eurosat/2750/SeaLake/SeaLake_1816.jpg,5.6,6,47,27,1466,30.3,18.39,91.37,SeaLake
eurosat/2750/SeaLake/SeaLake_1817.jpg,5.5,6,17,28,1952,19.4,14.54,76.86,SeaLake
eurosat/2750/SeaLake/SeaLake_1818.jpg,7.2,6,47,11,1531,25.5,22.12,91.38,SeaLake
eurosat/2750/SeaLake/SeaLake_1819.jpg,6.9,5,40,44,2416,23.5,20.09,86.98,SeaLake
eurosat/2750/SeaLake/SeaLake_182.jpg,7.0,1,16,50,1976,22.7,32.09,68.83,SeaLake
eurosat/2750/SeaLake/SeaLake_1820.jpg,6.6,2,38,14,2712,33.2,30.01,76.6,SeaLake
eurosat/2750/SeaLake/SeaLake_1821.jpg,6.8,1,27,11,2831,32.6,9.92,71.26,SeaLake
eurosat/2750/SeaLake/SeaLake_1822.jpg,6.8,3,38,24,2228,34.6,27.9,79.22,SeaLake
eurosat/2750/SeaLake/SeaLake_1823.jpg,6.4,8,29,33,2013,17.7,36.88,78.8,SeaLake
eurosat/2750/SeaLake/SeaLake_1824.jpg,5.6,9,33,11,2146,26.0,15.38,77.03,SeaLake
eurosat/2750/SeaLake/SeaLake_1825.jpg,7.1,10,24,36,1217,15.6,15.63,96.36,SeaLake
eurosat/2750/SeaLake/SeaLake_1826.jpg,5.9,4,20,49,2118,23.0,8.54,86.05,SeaLake
eurosat/2750/SeaLake/SeaLake_1827.jpg,6.7,2,33,38,2636,26.5,14.66,84.46,SeaLake
eurosat/2750/SeaLake/SeaLake_1828.jpg,5.5,8,37,30,1419,21.4,33.81,90.4,SeaLake
eurosat/2750/SeaLake/SeaLake_1829.jpg,5.9,7,14,34,1197,17.6,32.13,93.1,SeaLake
eurosat/2750/SeaLake/SeaLake_183.jpg,6.6,4,17,44,1837,29.0,15.41,86.99,SeaLake
eurosat/2750/SeaLake/SeaLake_1830.jpg,5.6,7,39,40,2466,29.2,13.94,94.1,SeaLake
eurosat/2750/SeaLake/SeaLake_1831.jpg,6.0,6,13,37,1861,16.7,10.04,90.12,SeaLake
eurosat/2750/SeaLake/SeaLake_1832.jpg,6.1,8,45,19,1806,26.1,34.65,91.62,SeaLake
eurosat/2750/SeaLake/SeaLake_1833.jpg,7.3,10,13,31,1736,25.0,28.26,74.01,SeaLake
eurosat/2750/SeaLake/SeaLake_1834.jpg,6.6,4,40,33,1195,24.1,33.26,83.91,SeaLake
eurosat/2750/SeaLake/SeaLake_1835.jpg,5.8,1,11,20,1152,29.6,8.97,69.03,SeaLake
eurosat/2750/SeaLake/SeaLake_1836.jpg,7.0,4,11,14,1980,24.4,24.24,82.41,SeaLake
eurosat/2750/SeaLake/SeaLake_1837.jpg,6.1,5,15,11,1953,19.7,13.74,76.39,SeaLake
eurosat/2750/SeaLake/SeaLake_1838.jpg,6.2,10,17,36,1132,28.6,31.9,69.21,SeaLake
eurosat/2750/SeaLake/SeaLake_1839.jpg,6.4,2,41,32,2101,20.6,10.03,74.66,SeaLake
eurosat/2750/SeaLake/SeaLake_184.jpg,6.9,1,14,15,1099,15.1,19.44,69.76,SeaLake
eurosat/2750/SeaLake/SeaLake_1840.jpg,5.7,6,15,28,2707,32.2,14.09,94.3,SeaLake
eurosat/2750/SeaLake/SeaLake_1841.jpg,5.8,10,21,43,2042,23.8,34.56,79.23,SeaLake
eurosat/2750/SeaLake/SeaLake_1842.jpg,5.7,7,11,14,2818,19.9,23.77,74.31,SeaLake
eurosat/2750/SeaLake/SeaLake_1843.jpg,7.4,3,38,41,1789,25.4,13.89,86.15,SeaLake
eurosat/2750/SeaLake/SeaLake_1844.jpg,7.3,0,38,49,2039,15.3,22.0,77.92,SeaLake
eurosat/2750/SeaLake/SeaLake_1845.jpg,7.4,8,19,38,2925,32.9,16.06,68.82,SeaLake
eurosat/2750/SeaLake/SeaLake_1846.jpg,6.3,3,48,39,1532,15.8,17.7,90.73,SeaLake
eurosat/2750/SeaLake/SeaLake_1847.jpg,7.4,3,49,13,1290,23.5,15.78,77.38,SeaLake
eurosat/2750/SeaLake/SeaLake_1848.jpg,6.7,10,38,48,1018,28.9,22.5,81.66,SeaLake
eurosat/2750/SeaLake/SeaLake_1849.jpg,6.6,7,18,49,2474,29.7,15.47,94.72,SeaLake
eurosat/2750/SeaLake/SeaLake_185.jpg,7.0,0,29,20,1350,23.3,15.86,79.3,SeaLake
eurosat/2750/SeaLake/SeaLake_1850.jpg,6.8,10,31,39,1841,24.8,19.28,90.32,SeaLake
eurosat/2750/SeaLake/SeaLake_1851.jpg,6.3,4,14,14,2423,25.0,29.96,94.75,SeaLake
eurosat/2750/SeaLake/SeaLake_1852.jpg,6.9,8,15,39,2043,28.6,30.92,89.13,SeaLake
eurosat/2750/SeaLake/SeaLake_1853.jpg,7.0,5,44,20,1520,19.6,28.95,68.96,SeaLake
eurosat/2750/SeaLake/SeaLake_1854.jpg,6.7,0,31,41,1266,16.8,8.84,82.88,SeaLake
eurosat/2750/SeaLake/SeaLake_1855.jpg,6.5,5,27,17,2016,22.5,36.97,81.88,SeaLake
eurosat/2750/SeaLake/SeaLake_1856.jpg,7.4,3,16,40,1728,31.0,17.42,82.87,SeaLake
eurosat/2750/SeaLake/SeaLake_1857.jpg,7.1,4,30,36,1773,30.8,34.04,95.07,SeaLake
eurosat/2750/SeaLake/SeaLake_1858.jpg,6.2,5,10,35,2731,16.5,17.63,75.76,SeaLake
eurosat/2750/SeaLake/SeaLake_1859.jpg,6.3,7,38,24,2032,34.4,23.87,95.42,SeaLake
eurosat/2750/SeaLake/SeaLake_186.jpg,6.3,6,38,34,1010,29.0,13.69,77.9,SeaLake
eurosat/2750/SeaLake/SeaLake_1860.jpg,6.2,3,21,11,2086,32.6,19.91,90.27,SeaLake
eurosat/2750/SeaLake/SeaLake_1861.jpg,7.4,5,13,25,2174,33.9,21.45,74.85,SeaLake
eurosat/2750/SeaLake/SeaLake_1862.jpg,5.9,9,31,23,2586,32.4,23.44,95.05,SeaLake
eurosat/2750/SeaLake/SeaLake_1863.jpg,6.4,4,26,45,2792,25.9,27.39,93.53,SeaLake
eurosat/2750/SeaLake/SeaLake_1864.jpg,7.2,8,29,50,2565,18.4,17.84,81.57,SeaLake
eurosat/2750/SeaLake/SeaLake_1865.jpg,6.8,8,38,42,1504,15.0,10.69,87.12,SeaLake
eurosat/2750/SeaLake/SeaLake_1866.jpg,5.7,2,32,49,1036,33.1,19.57,74.96,SeaLake
eurosat/2750/SeaLake/SeaLake_1867.jpg,7.0,3,14,13,2767,24.8,32.94,86.93,SeaLake
eurosat/2750/SeaLake/SeaLake_1868.jpg,6.8,4,45,26,2813,17.0,8.63,87.7,SeaLake
eurosat/2750/SeaLake/SeaLake_1869.jpg,6.7,9,32,22,1294,27.6,27.56,93.23,SeaLake
eurosat/2750/SeaLake/SeaLake_187.jpg,6.9,3,31,36,1123,17.7,32.37,89.29,SeaLake
eurosat/2750/SeaLake/SeaLake_1870.jpg,7.3,7,30,19,1973,15.9,25.7,83.18,SeaLake
eurosat/2750/SeaLake/SeaLake_1871.jpg,5.6,8,32,49,2994,34.5,34.8,87.84,SeaLake
eurosat/2750/SeaLake/SeaLake_1872.jpg,6.2,2,42,47,2141,20.4,24.58,86.44,SeaLake
eurosat/2750/SeaLake/SeaLake_1873.jpg,6.9,4,15,36,1956,18.3,19.82,70.71,SeaLake
eurosat/2750/SeaLake/SeaLake_1874.jpg,7.1,1,11,26,2926,20.3,8.56,73.32,SeaLake
eurosat/2750/SeaLake/SeaLake_1875.jpg,5.8,0,49,41,1412,28.4,23.1,94.3,SeaLake
eurosat/2750/SeaLake/SeaLake_1876.jpg,6.1,1,31,15,1955,29.9,30.76,94.54,SeaLake
eurosat/2750/SeaLake/SeaLake_1877.jpg,6.1,3,29,31,1322,28.6,16.92,87.31,SeaLake
eurosat/2750/SeaLake/SeaLake_1878.jpg,7.0,6,18,43,1719,18.4,27.28,70.72,SeaLake
eurosat/2750/SeaLake/SeaLake_1879.jpg,6.3,1,10,31,2014,26.9,13.21,83.31,SeaLake
eurosat/2750/SeaLake/SeaLake_188.jpg,6.4,5,26,37,1061,25.6,17.4,90.47,SeaLake
eurosat/2750/SeaLake/SeaLake_1880.jpg,7.0,0,26,48,1428,24.6,35.22,91.79,SeaLake
eurosat/2750/SeaLake/SeaLake_1881.jpg,5.7,7,42,13,2500,25.6,19.66,94.06,SeaLake
eurosat/2750/SeaLake/SeaLake_1882.jpg,7.4,9,12,32,2666,32.8,11.27,83.55,SeaLake
eurosat/2750/SeaLake/SeaLake_1883.jpg,5.8,3,48,24,1938,21.3,36.98,72.57,SeaLake
eurosat/2750/SeaLake/SeaLake_1884.jpg,5.7,10,43,14,1373,34.4,17.02,84.87,SeaLake
eurosat/2750/SeaLake/SeaLake_1885.jpg,6.4,9,46,24,1107,31.7,14.09,71.88,SeaLake
eurosat/2750/SeaLake/SeaLake_1886.jpg,7.1,5,39,10,2149,31.9,31.74,88.5,SeaLake
eurosat/2750/SeaLake/SeaLake_1887.jpg,6.7,0,49,23,2213,24.3,25.95,84.35,SeaLake
eurosat/2750/SeaLake/SeaLake_1888.jpg,6.8,10,42,22,2392,20.9,14.73,75.24,SeaLake
eurosat/2750/SeaLake/SeaLake_1889.jpg,5.6,10,27,41,1915,27.4,17.02,75.32,SeaLake
eurosat/2750/SeaLake/SeaLake_189.jpg,5.7,8,15,26,1544,18.3,19.38,72.83,SeaLake
eurosat/2750/SeaLake/SeaLake_1890.jpg,5.6,9,33,24,1276,31.3,26.93,84.37,SeaLake
eurosat/2750/SeaLake/SeaLake_1891.jpg,6.6,10,21,31,1246,27.2,31.02,82.92,SeaLake
eurosat/2750/SeaLake/SeaLake_1892.jpg,6.2,0,35,33,2796,17.3,10.93,69.9,SeaLake
eurosat/2750/SeaLake/SeaLake_1893.jpg,5.7,3,37,28,2792,22.7,35.43,90.01,SeaLake
eurosat/2750/SeaLake/SeaLake_1894.jpg,5.8,5,31,13,2560,24.7,13.11,96.05,SeaLake
eurosat/2750/SeaLake/SeaLake_1895.jpg,6.7,3,24,23,2422,26.0,11.65,74.05,SeaLake
eurosat/2750/SeaLake/SeaLake_1896.jpg,5.5,0,20,14,1144,31.5,18.17,73.92,SeaLake
eurosat/2750/SeaLake/SeaLake_1897.jpg,6.0,0,11,50,2863,27.7,27.13,71.93,SeaLake
eurosat/2750/SeaLake/SeaLake_1898.jpg,6.2,5,15,48,2359,15.8,14.38,69.71,SeaLake
eurosat/2750/SeaLake/SeaLake_1899.jpg,6.9,5,47,39,2159,25.9,11.28,92.13,SeaLake
eurosat/2750/SeaLake/SeaLake_19.jpg,7.5,2,24,38,1043,19.1,35.48,93.12,SeaLake
eurosat/2750/SeaLake/SeaLake_190.jpg,7.2,8,24,11,2386,28.9,15.13,81.56,SeaLake
eurosat/2750/SeaLake/SeaLake_1900.jpg,7.2,1,34,26,2333,29.7,33.6,93.23,SeaLake
eurosat/2750/SeaLake/SeaLake_1901.jpg,6.2,2,50,14,2876,15.9,25.6,95.64,SeaLake
eurosat/2750/SeaLake/SeaLake_1902.jpg,6.4,6,39,13,1146,26.2,30.27,77.06,SeaLake
eurosat/2750/SeaLake/SeaLake_1903.jpg,6.3,5,34,25,2235,21.5,10.98,92.57,SeaLake
eurosat/2750/SeaLake/SeaLake_1904.jpg,6.6,3,34,32,2472,24.5,10.12,93.68,SeaLake
eurosat/2750/SeaLake/SeaLake_1905.jpg,7.1,3,14,30,1588,28.3,17.02,96.44,SeaLake
eurosat/2750/SeaLake/SeaLake_1906.jpg,5.5,5,28,21,2431,19.5,17.65,95.65,SeaLake
eurosat/2750/SeaLake/SeaLake_1907.jpg,6.5,1,40,38,1793,15.1,20.74,95.3,SeaLake
eurosat/2750/SeaLake/SeaLake_1908.jpg,7.3,4,33,25,2839,22.8,15.68,69.65,SeaLake
eurosat/2750/SeaLake/SeaLake_1909.jpg,5.6,1,41,42,2457,23.2,32.02,68.99,SeaLake
eurosat/2750/SeaLake/SeaLake_191.jpg,6.1,8,32,37,1003,20.6,23.27,76.55,SeaLake
eurosat/2750/SeaLake/SeaLake_1910.jpg,6.4,8,41,20,2700,34.1,34.62,75.21,SeaLake
eurosat/2750/SeaLake/SeaLake_1911.jpg,6.5,2,15,15,2765,22.9,20.84,95.69,SeaLake
eurosat/2750/SeaLake/SeaLake_1912.jpg,5.5,8,26,48,2155,26.6,32.87,70.15,SeaLake
eurosat/2750/SeaLake/SeaLake_1913.jpg,6.9,10,23,42,1844,24.2,17.71,89.98,SeaLake
eurosat/2750/SeaLake/SeaLake_1914.jpg,6.4,10,33,18,2668,31.7,28.79,76.07,SeaLake
